,0,1,2
3581,4.0,0.16170898,-3.8336875
3582,0.0,0.38616211,-2.294875
3583,0.0,0.44179297,-1.180625
3584,0.0,0.36413281,-1.5961875
3585,1.0,0.11228125,-0.635
3586,6.0,0.241125,-4.6085
3587,4.0,0.21823438,-2.610625
3588,5.0,0.30776562,-5.9931875
3589,0.0,0.38197852,-3.4344375
3590,2.0,0.18944727,-4.271
3591,6.0,0.15921289,-3.507
3592,5.0,0.15175,-2.97025
3593,8.0,0.20121484,-2.59925
3594,0.0,0.28627148,-1.2314375
3595,8.0,0.20608203,-3.458125
3596,6.0,0.33741797,-4.1974375
3597,6.0,0.38328516,-4.62175
3598,6.0,0.24904492,-3.73525
3599,5.0,0.33039648,-5.4395
3600,1.0,0.15036328,-0.5105625
3601,0.0,0.32691016,-2.5905
3602,2.0,0.20151562,-4.401
3603,6.0,0.29635937,-5.16975
3604,4.0,0.21625586,-3.218125
3605,0.0,0.39766406,-3.1635625
3606,1.0,0.15942383,-1.0588125
3607,5.0,0.35174805,-4.259375
3608,4.0,0.17283398,-3.513
3609,8.0,0.20105078,-2.6285625
3610,0.0,0.20154688,-2.2619375
3611,1.0,0.075421875,-0.745375
3612,6.0,0.20030078,-2.847375
3613,5.0,0.28732031,-5.3385
3614,1.0,0.12333398,-0.8314375
3615,0.0,0.35916211,-3.00925
3616,2.0,0.3229082,-6.2829375
3617,6.0,0.31775977,-6.0183125
3618,9.0,0.20501758,-3.4073125
3619,9.0,0.20204688,-3.360375
3620,5.0,0.2760918,-4.324
3621,0.0,0.32543164,-5.8575625
3622,5.0,0.39990039,-5.5281875
3623,8.0,0.30475,-3.782375
3624,3.0,0.29289258,-3.71
3625,8.0,0.30993359,-4.1353125
3626,6.0,0.22721484,-3.4686875
3627,4.0,0.2334707,-4.02025
3628,8.0,0.26016406,-4.3838125
3629,3.0,0.25084766,-3.399625
3630,8.0,0.2137168,-3.3163125
3631,6.0,0.27606055,-4.38525
3632,4.0,0.21661328,-4.1964375
3633,0.0,0.46808789,-4.909125
3634,1.0,0.17619141,-1.071875
3635,7.0,0.23767383,-4.242625
3636,8.0,0.4074082,-3.9875
3637,7.0,0.10788672,-0.7638125
3638,1.0,0.11741602,-0.7308125
3639,5.0,0.21464258,-4.6244375
3640,6.0,0.32179492,-5.032375
3641,0.0,0.46006445,-4.03125
3642,1.0,0.15626562,-1.477
3643,5.0,0.24214063,-4.5038125
3644,7.0,0.2321582,-4.1448125
3645,1.0,0.12882031,-0.76225
3646,1.0,0.13519727,-0.3946875
3647,7.0,0.2464082,-3.9310625
3648,5.0,0.43591602,-5.860375
3649,5.0,0.29987109,-4.4885625
3650,1.0,0.13360547,-0.4934375
3651,8.0,0.25452539,-1.412375
3652,2.0,0.23021875,-4.95975
3653,5.0,0.35918359,-5.1936875
3654,5.0,0.30384375,-4.66825
3655,1.0,0.12141992,-0.1913125
3656,8.0,0.27808203,-3.8909375
3657,2.0,0.24755859,-4.672875
3658,5.0,0.37999023,-5.022125
3659,1.0,0.26012891,-0.84825
3660,1.0,0.21192969,-0.6360625
3661,1.0,0.18276953,-0.6291875
3662,5.0,0.34343359,-4.500875
3663,5.0,0.35570117,-4.8763125
3664,1.0,0.15686523,-1.1291875
3665,6.0,0.27463477,-4.7225625
3666,4.0,0.19995117,-4.736
3667,1.0,0.082171875,-0.5553125
3668,4.0,0.14361133,-2.7618125
3669,1.0,0.099912109,-0.2281875
3670,1.0,0.09196875,-0.3166875
3671,0.0,0.24508984,-1.8170625
3672,9.0,0.19703906,-3.5065
3673,4.0,0.18596875,-3.7434375
3674,0.0,0.3315957,-3.4609375
3675,8.0,0.24561719,-2.2079375
3676,0.0,0.29425977,-3.531625
3677,1.0,0.1179082,-0.281875
3678,9.0,0.24682227,-3.861875
3679,8.0,0.28167578,-4.304125
3680,2.0,0.31121484,-5.3504375
3681,9.0,0.19515234,-3.8171875
3682,4.0,0.15744727,-3.6728125
3683,1.0,0.10485156,-0.66725
3684,3.0,0.2802832,-4.3881875
3685,9.0,0.18289453,-3.3156875
3686,5.0,0.18800781,-3.768125
3687,5.0,0.23883594,-4.293125
3688,1.0,0.1204668,-0.5898125
3689,8.0,0.27562695,-4.340375
3690,9.0,0.18084375,-3.0259375
3691,4.0,0.22680273,-4.3693125
3692,1.0,0.13850195,-0.655
3693,2.0,0.27235742,-4.1454375
3694,8.0,0.24125,-3.3565
3695,9.0,0.18053125,-4.25075
3696,4.0,0.17967383,-4.1776875
3697,1.0,0.10866797,-0.5028125
3698,1.0,0.098341797,-0.499875
3699,4.0,0.15552148,-3.5993125
3700,9.0,0.18046875,-2.948375
3701,4.0,0.17432422,-2.6551875
3702,1.0,0.10531641,-0.38825
3703,1.0,0.11030664,-0.315125
3704,5.0,0.23888281,-5.203
3705,1.0,0.137,-0.6551875
3706,4.0,0.18891602,-2.479875
3707,1.0,0.13151758,-0.8149375
3708,6.0,0.24032227,-2.5743125
3709,7.0,0.23874805,-3.977375
3710,9.0,0.27892383,-4.925875
3711,6.0,0.29904102,-4.7209375
3712,9.0,0.11834375,-2.6625
3713,0.0,0.22809766,-2.4148125
3714,0.0,0.33297852,-3.5381875
3715,0.0,0.27979883,-1.9578125
3716,1.0,0.098625,-0.7690625
3717,9.0,0.32116211,-5.215
3718,5.0,0.45997461,-6.2921875
3719,1.0,0.17666211,-0.451375
3720,1.0,0.21139453,-0.498375
3721,0.0,0.45632617,-2.167125
3722,1.0,0.17188867,-0.9570625
3723,9.0,0.129375,-2.6505625
3724,0.0,0.29291016,-3.6591875
3725,0.0,0.43209766,-2.5886875
3726,0.0,0.40568359,-4.743125
3727,4.0,0.15924414,-3.456125
3728,8.0,0.23192383,-3.22575
3729,0.0,0.33852344,-3.2181875
3730,5.0,0.32398437,-5.519
3731,1.0,0.12803125,-1.108625
3732,9.0,0.24619141,-4.186875
3733,8.0,0.28276953,-4.7361875
3734,6.0,0.22859766,-4.4310625
3735,9.0,0.29339648,-3.8018125
3736,6.0,0.28493359,-4.7819375
3737,3.0,0.34348242,-3.792
3738,4.0,0.32123828,-5.983375
3739,6.0,0.23117969,-3.998875
3740,9.0,0.22622461,-3.44825
3741,3.0,0.39061133,-3.7198125
3742,1.0,0.20137891,-0.74275
3743,0.0,0.49410352,-1.903625
3744,0.0,0.55480078,-3.3968125
3745,0.0,0.54077734,-2.5634375
3746,0.0,0.27026563,-4.021375
3747,1.0,0.10131836,-0.49875
3748,9.0,0.16532031,-2.6339375
3749,0.0,0.30878516,-2.433625
3750,5.0,0.24407227,-4.229
3751,7.0,0.20005273,-3.7125625
3752,9.0,0.20339844,-3.30575
3753,4.0,0.21264844,-2.9796875
3754,9.0,0.26610937,-4.7318125
3755,1.0,0.12868945,-0.7908125
3756,6.0,0.26120508,-4.383875
3757,2.0,0.31517969,-4.672375
3758,3.0,0.19359766,-3.0270625
3759,3.0,0.23483008,-3.5435
3760,0.0,0.37463477,-3.621625
3761,7.0,0.09728320300000001,-2.3428125
3762,9.0,0.11894727,-2.755
3763,9.0,0.11671875,-2.3286875
3764,7.0,0.11764648,-2.7798125
3765,7.0,0.088455078,-2.1455
3766,5.0,0.24999023,-4.23425
3767,1.0,0.1595,-0.8375
3768,9.0,0.22804492,-3.699125
3769,0.0,0.33430664,-3.9859375
3770,9.0,0.20068359,-3.530625
3771,1.0,0.10248828,-0.332125
3772,6.0,0.2605957,-4.3708125
3773,0.0,0.30070898,-1.913875
3774,9.0,0.15875781,-2.5898125
3775,0.0,0.36987109,-1.69375
3776,6.0,0.18442383,-2.95375
3777,8.0,0.34100781,-3.5708125
3778,2.0,0.35369141,-5.0035
3779,0.0,0.4660332,-3.523875
3780,4.0,0.26100195,-3.587125
3781,3.0,0.22642578,-3.8066875
3782,2.0,0.34079687,-4.7308125
3783,1.0,0.20068359,-0.5784375
3784,1.0,0.094980469,-0.3855
3785,4.0,0.20888086,-3.189875
3786,7.0,0.1941543,-3.8710625
3787,6.0,0.20431445,-3.215375
3788,0.0,0.20394727,-3.174375
3789,8.0,0.23352539,-3.975125
3790,7.0,0.273875,-5.762125
3791,2.0,0.28069141,-5.3175625
3792,3.0,0.28875781,-4.933
3793,7.0,0.24149023,-4.4803125
3794,5.0,0.26863672,-3.92925
3795,6.0,0.1944375,-2.5219375
3796,7.0,0.17056445,-2.7794375
3797,0.0,0.35210742,-4.3413125
3798,5.0,0.33615625,-4.82075
3799,5.0,0.37671289,-4.9030625
3800,3.0,0.27839453,-2.256625
3801,9.0,0.26938086,-3.7621875
3802,4.0,0.27418945,-5.417375
3803,0.0,0.31341016,-3.07175
3804,8.0,0.34244141,-3.0976875
3805,5.0,0.35058203,-5.5184375
3806,2.0,0.33494336,-6.0705625
3807,0.0,0.48227734,-4.33475
3808,5.0,0.15662109,-3.363625
3809,2.0,0.17751758,-3.8049375
3810,7.0,0.16266602,-3.922375
3811,3.0,0.15043945,-2.502625
3812,6.0,0.28550391,-5.3475
3813,7.0,0.15013867,-3.0341875
3814,8.0,0.13290039,-2.3090625
3815,6.0,0.18749609,-3.3806875
3816,4.0,0.16407617,-2.637875
3817,0.0,0.29725586,-4.34775
3818,2.0,0.48474609,-6.674125
3819,8.0,0.36560547,-4.0115625
3820,2.0,0.31896094,-5.0758125
3821,2.0,0.42489258,-5.367
3822,6.0,0.27007617,-3.8908125
3823,2.0,0.28961328,-5.0679375
3824,6.0,0.25576563,-4.5810625
3825,4.0,0.28564844,-5.3563125
3826,6.0,0.37045117,-4.9888125
3827,0.0,0.25674023,-4.3780625
3828,6.0,0.19125781,-3.532875
3829,4.0,0.18362305,-3.7599375
3830,9.0,0.17236133,-3.4455
3831,4.0,0.15056836,-2.9521875
3832,5.0,0.24387891,-4.462125
3833,2.0,0.20986914,-3.282625
3834,7.0,0.16381641,-3.3376875
3835,3.0,0.17954883,-3.3505625
3836,6.0,0.15580078,-2.8648125
3837,5.0,0.2542207,-4.6595
3838,2.0,0.29611914,-4.7405
3839,7.0,0.22923242,-4.659125
3840,3.0,0.28249414,-2.825
3841,6.0,0.26342773,-5.2706875
3842,1.0,0.14410742,-0.680875
3843,4.0,0.24398438,-3.719375
3844,3.0,0.40465039,-3.5784375
3845,0.0,0.33169922,-2.062625
3846,4.0,0.19839258,-3.6535625
3847,0.0,0.31082422,-3.0363125
3848,9.0,0.19264258,-2.876
3849,2.0,0.22431836,-4.4473125
3850,8.0,0.25330078,-2.620125
3851,9.0,0.18132617,-3.2220625
3852,5.0,0.23759961,-3.883125
3853,3.0,0.27832031,-3.4939375
3854,6.0,0.23411719,-4.732375
3855,2.0,0.23323438,-4.785
3856,2.0,0.28777148,-3.8546875
3857,7.0,0.15187109,-2.5178125
3858,3.0,0.22297266,-2.9069375
3859,6.0,0.21206641,-3.21275
3860,5.0,0.15335352,-3.1814375
3861,2.0,0.22549609,-5.097125
3862,7.0,0.13378516,-3.048875
3863,3.0,0.20948242,-3.10625
3864,6.0,0.14313281,-2.5671875
3865,5.0,0.31617773,-5.575875
3866,5.0,0.33393945,-5.0185
3867,3.0,0.34069922,-4.6513125
3868,9.0,0.24345898,-4.058625
3869,4.0,0.14796484,-3.1890625
3870,1.0,0.18408398,-1.84125
3871,4.0,0.27983203,-4.998
3872,1.0,0.09404492199999999,-0.4548125
3873,4.0,0.09034570300000001,-0.9753125
3874,2.0,0.23999023,-4.5229375
3875,1.0,0.089603516,-0.2883125
3876,7.0,0.10449414,-2.4495
3877,1.0,0.15856836,-0.29775
3878,4.0,0.17631641,-3.155625
3879,0.0,0.3650957,-2.9554375
3880,0.0,0.27891211,-4.927
3881,6.0,0.23705078,-3.43175
3882,2.0,0.33577344,-4.9798125
3883,2.0,0.36389453,-4.4950625
3884,9.0,0.2067793,-2.8316875
3885,4.0,0.19753125,-3.80925
3886,4.0,0.18713672,-3.1725
3887,1.0,0.12512305,-0.399
3888,2.0,0.29553906,-3.6444375
3889,3.0,0.26292969,-2.64375
3890,2.0,0.25910937,-4.9125
3891,8.0,0.21359375,-2.771125
3892,1.0,0.12841406,-0.606875
3893,3.0,0.26445117,-4.8659375
3894,4.0,0.10730859,-1.8963125
3895,4.0,0.2102832,-4.280125
3896,8.0,0.32594336,-3.5015
3897,0.0,0.32569141,-1.9805
3898,8.0,0.33538281,-3.271875
3899,4.0,0.17776172,-3.941625
3900,4.0,0.17191797,-3.66225
3901,5.0,0.27375977,-5.0396875
3902,8.0,0.27471094,-5.619875
3903,0.0,0.24403516,-3.33375
3904,1.0,0.10089258,-0.755375
3905,0.0,0.42405469,-2.2151875
3906,5.0,0.45030664,-4.5109375
3907,0.0,0.44346484,-2.4981875
3908,1.0,0.19080664,-0.4435
3909,0.0,0.49497656,-2.2388125
3910,0.0,0.4799043,-2.1899375
3911,0.0,0.45623047,-2.8043125
3912,3.0,0.38406055,-4.01
3913,9.0,0.18870117,-3.0108125
3914,9.0,0.19147852,-2.9933125
3915,5.0,0.29270508,-5.25575
3916,0.0,0.32245703,-3.907375
3917,4.0,0.14380859,-2.602
3918,3.0,0.31895703,-3.3794375
3919,3.0,0.30638672,-3.60425
3920,9.0,0.23095508,-4.0023125
3921,5.0,0.32026367,-6.1031875
3922,0.0,0.38885547,-2.417625
3923,8.0,0.24695898,-2.8726875
3924,5.0,0.30499414,-5.6374375
3925,5.0,0.31149023,-4.888
3926,3.0,0.26500391,-5.61825
3927,1.0,0.16867969,-0.6488125
3928,2.0,0.19036914,-4.209875
3929,9.0,0.22776953,-3.9111875
3930,8.0,0.25708008,-4.588
3931,1.0,0.082208984,-0.7716875
3932,4.0,0.15630273,-3.26325
3933,8.0,0.17051563,-3.0683125
3934,3.0,0.19155273,-3.0366875
3935,3.0,0.161875,-1.8429375
3936,7.0,0.11491797,-2.302125
3937,2.0,0.16502344,-2.9746875
3938,0.0,0.22771875,-1.64375
3939,3.0,0.1194082,-2.294
3940,3.0,0.21319141,-3.8570625
3941,5.0,0.29332227,-5.5399375
3942,5.0,0.30049023,-4.7780625
3943,0.0,0.27932617,-4.1611875
3944,2.0,0.27081641,-5.5245
3945,8.0,0.19397852,-3.848375
3946,4.0,0.24354102,-4.6081875
3947,5.0,0.20055078,-4.0369375
3948,9.0,0.16963086,-3.181375
3949,1.0,0.10423633,-0.6513125
3950,4.0,0.12801367,-2.7581875
3951,1.0,0.10682617,-0.819125
3952,2.0,0.28028516,-4.547
3953,1.0,0.12527344,-0.50725
3954,7.0,0.26442188,-5.5128125
3955,0.0,0.30602148,-4.477625
3956,8.0,0.19169922,-3.3955
3957,6.0,0.1920293,-3.27425
3958,0.0,0.25616016,-2.35625
3959,5.0,0.18700195,-3.6405
3960,4.0,0.15285937,-3.283
3961,2.0,0.15526172,-3.1831875
3962,2.0,0.2285625,-4.742625
3963,1.0,0.12323242,-0.380125
3964,2.0,0.31305664,-5.7598125
3965,6.0,0.2469043,-4.0656875
3966,8.0,0.27269141,-2.4061875
3967,5.0,0.31383203,-5.590375
3968,2.0,0.27074414,-3.84525
3969,7.0,0.2462207,-5.1228125
3970,3.0,0.22507227,-4.09775
3971,6.0,0.26807813,-5.1476875
3972,0.0,0.37949805,-2.4606875
3973,5.0,0.40238867,-4.4288125
3974,5.0,0.33367383,-4.751375
3975,0.0,0.36703125,-4.044
3976,1.0,0.20983008,-0.48175
3977,0.0,0.4214707,-4.5469375
3978,0.0,0.47233984,-3.6100625
3979,0.0,0.47945508,-4.4569375
3980,1.0,0.23014453,-0.8570625
3981,9.0,0.26907227,-4.04375
3982,0.0,0.40580078,-3.350125
3983,7.0,0.32538672,-5.82175
3984,1.0,0.16304102,-0.7679375
3985,2.0,0.18848047,-3.5241875
3986,0.0,0.25978906,-1.63275
3987,0.0,0.23420703,-1.3368125
3988,1.0,0.13646875,-0.7035
3989,2.0,0.23993359,-3.5594375
3990,1.0,0.17312305,-0.571875
3991,6.0,0.28873242,-5.3585625
3992,9.0,0.22922852,-3.8128125
3993,0.0,0.39682227,-1.5556875
3994,0.0,0.39370703,-3.9125
3995,7.0,0.24758789,-4.2194375
3996,1.0,0.20600586,-0.7874375
3997,9.0,0.22376562,-3.1526875
3998,1.0,0.19561914,-0.8390625
3999,3.0,0.20861523,-3.512375
4000,0.0,0.37240234,-3.902125
4001,9.0,0.1947832,-3.4055625
4002,1.0,0.12008008,-0.25775
4003,0.0,0.24129883,-2.6834375
4004,0.0,0.21372266,-3.2156875
4005,6.0,0.22346289,-3.69775
4006,0.0,0.21819531,-2.891375
4007,8.0,0.24682813,-3.020875
4008,7.0,0.12804883,-2.8983125
4009,5.0,0.3155957,-4.250125
4010,2.0,0.32173438,-3.9305
4011,7.0,0.18944141,-3.60075
4012,3.0,0.33949219,-4.249625
4013,6.0,0.27311133,-4.796125
4014,4.0,0.14104297,-2.236375
4015,9.0,0.17548047,-3.567
4016,4.0,0.10699219,-1.968375
4017,1.0,0.10151172,-0.2658125
4018,3.0,0.28433203,-4.1348125
4019,5.0,0.2073418,-3.732875
4020,5.0,0.29419531,-5.00075
4021,3.0,0.25391016,-3.94825
4022,9.0,0.15958984,-2.8121875
4023,3.0,0.21941992,-4.12225
4024,7.0,0.21955664,-4.0781875
4025,9.0,0.26205273,-4.2426875
4026,9.0,0.1980957,-3.68
4027,7.0,0.15978906,-3.0546875
4028,5.0,0.2588418,-4.531875
4029,2.0,0.24639844,-4.5955625
4030,7.0,0.17538867,-4.007875
4031,4.0,0.20157422,-3.8138125
4032,1.0,0.08768554699999999,-0.4531875
4033,6.0,0.15916406,-3.2581875
4034,0.0,0.16750391,-2.8849375
4035,2.0,0.23110156,-3.36125
4036,8.0,0.21110352,-3.1179375
4037,7.0,0.13850586,-3.0759375
4038,2.0,0.23009766,-4.3459375
4039,4.0,0.16484375,-2.7686875
4040,0.0,0.29571094,-2.205125
4041,3.0,0.23691406,-3.568375
4042,4.0,0.17810742,-3.70925
4043,3.0,0.20968945,-4.0735625
4044,4.0,0.16781055,-3.1551875
4045,4.0,0.18011914,-3.4025625
4046,7.0,0.13674023,-2.810375
4047,8.0,0.31226367,-3.6335625
4048,0.0,0.33814844,-3.5335
4049,3.0,0.35580078,-6.299125
4050,1.0,0.18242383,-0.55425
4051,2.0,0.36611328,-5.1491875
4052,7.0,0.20986328,-4.2008125
4053,3.0,0.22488672,-4.0564375
4054,6.0,0.15374414,-2.988625
4055,3.0,0.27745117,-5.06825
4056,3.0,0.34071094,-6.2910625
4057,5.0,0.37291602,-5.604
4058,4.0,0.2978125,-5.98225
4059,7.0,0.20377734,-3.9136875
4060,3.0,0.22606445,-3.9135625
4061,5.0,0.15605664,-3.3848125
4062,3.0,0.17310937,-2.4065
4063,8.0,0.3218125,-4.0596875
4064,8.0,0.34258594,-4.0031875
4065,2.0,0.38274023,-5.827375
4066,0.0,0.44792773,-5.903
4067,4.0,0.22619531,-4.3410625
4068,3.0,0.21088477,-4.1166875
4069,0.0,0.17069531,-1.9250625
4070,2.0,0.17215039,-3.63775
4071,6.0,0.17035938,-3.4815
4072,3.0,0.23025,-4.340625
4073,3.0,0.18216992,-2.539625
4074,4.0,0.13572852,-2.5335
4075,3.0,0.22105273,-3.51125
4076,1.0,0.090515625,-0.3639375
4077,0.0,0.28618945,-3.7015625
4078,6.0,0.25020898,-5.5086875
4079,4.0,0.23166406,-4.7021875
4080,4.0,0.20486328,-4.3973125
4081,1.0,0.1407793,-0.6819375
4082,3.0,0.25425781,-3.375125
4083,0.0,0.31925977,-1.5941875
4084,5.0,0.21972656,-4.0135
4085,0.0,0.35754883,-3.372625
4086,3.0,0.22406641,-3.3175
4087,5.0,0.30444727,-5.1534375
4088,4.0,0.25088867,-4.781375
4089,4.0,0.2322168,-4.5760625
4090,8.0,0.3360625,-5.0768125
4091,1.0,0.20376172,-0.978
4092,9.0,0.16524805,-3.2394375
4093,0.0,0.36829492,-2.7315
4094,6.0,0.37479883,-5.386375
4095,6.0,0.29986719,-4.7735
4096,5.0,0.39944727,-5.0774375
4097,4.0,0.268375,-5.1638125
4098,2.0,0.27383008,-5.41075
4099,4.0,0.23408203,-4.2324375
4100,4.0,0.19877344,-3.577625
4101,8.0,0.18131836,-2.6103125
4102,2.0,0.33,-5.3965625
4103,7.0,0.19224023,-3.7641875
4104,1.0,0.13136719,-0.8565625
4105,6.0,0.23632617,-4.5579375
4106,3.0,0.35527734,-2.8031875
4107,0.0,0.43008203,-2.4576875
4108,3.0,0.43747852,-3.440125
4109,0.0,0.4265625,-1.383125
4110,5.0,0.22061328,-3.57275
4111,8.0,0.16165234,-2.727625
4112,5.0,0.23155859,-4.342375
4113,3.0,0.21753125,-3.3175
4114,6.0,0.17743555,-3.588875
4115,5.0,0.17587695,-3.6184375
4116,7.0,0.17798437,-3.617125
4117,1.0,0.12408984,-0.189
4118,3.0,0.25088867,-3.4085
4119,6.0,0.20583594,-3.8805625
4120,0.0,0.30707031,-1.776375
4121,4.0,0.22451172,-4.5419375
4122,5.0,0.39452734,-5.0855
4123,2.0,0.3435332,-5.4168125
4124,3.0,0.51403125,-6.2425
4125,0.0,0.27617578,-2.6374375
4126,3.0,0.22638281,-3.972
4127,3.0,0.24883203,-4.1166875
4128,4.0,0.18489648,-2.2105625
4129,9.0,0.20494531,-3.0038125
4130,7.0,0.20382617,-3.0071875
4131,4.0,0.11286719,-2.107375
4132,6.0,0.14875,-3.2656875
4133,2.0,0.2544375,-4.094875
4134,9.0,0.12463281,-2.6011875
4135,1.0,0.095197266,-0.3486875
4136,1.0,0.12140039,-1.143
4137,8.0,0.2047832,-4.6410625
4138,5.0,0.2189375,-4.7980625
4139,5.0,0.23667187,-4.167375
4140,0.0,0.26166016,-2.042
4141,7.0,0.17154883,-3.5608125
4142,0.0,0.27364648,-2.1978125
4143,4.0,0.23531641,-4.8604375
4144,0.0,0.25358594,-0.9501875
4145,7.0,0.15099805,-3.0730625
4146,8.0,0.20130273,-2.4938125
4147,0.0,0.28428125,-3.5425
4148,7.0,0.14513867,-3.324375
4149,9.0,0.13299805,-2.9773125
4150,4.0,0.15904297,-3.7005625
4151,9.0,0.14148828,-3.1513125
4152,1.0,0.094089844,-0.35575
4153,4.0,0.2761543,-4.952875
4154,8.0,0.252875,-4.820875
4155,0.0,0.3309082,-3.58025
4156,6.0,0.29453516,-5.3086875
4157,4.0,0.29289063,-5.652375
4158,3.0,0.17964063,-3.5225
4159,2.0,0.24917187,-4.7546875
4160,7.0,0.19398438,-4.392625
4161,6.0,0.17205664,-3.2275
4162,9.0,0.13503906,-2.462875
4163,0.0,0.33367383,-2.739
4164,3.0,0.28824609,-6.03575
4165,2.0,0.22132813,-4.737625
4166,1.0,0.09915429699999999,-0.773875
4167,2.0,0.38236328,-5.1270625
4168,6.0,0.20431055,-3.3575625
4169,8.0,0.28405273,-2.7609375
4170,6.0,0.14473438,-2.6431875
4171,0.0,0.25308594,-4.6645625
4172,6.0,0.17999805,-3.188375
4173,8.0,0.20524805,-3.2940625
4174,0.0,0.36563477,-3.1015
4175,5.0,0.25246094,-4.52725
4176,5.0,0.31454688,-4.9918125
4177,7.0,0.181125,-3.933125
4178,7.0,0.16257031,-3.3836875
4179,4.0,0.26100781,-4.4465625
4180,4.0,0.27037305,-5.205125
4181,1.0,0.21675391,-1.0773125
4182,4.0,0.28202344,-4.859375
4183,7.0,0.1769707,-3.981125
4184,7.0,0.22323828,-4.847625
4185,2.0,0.15141602,-3.1495
4186,6.0,0.21411133,-4.511625
4187,6.0,0.17485547,-4.1879375
4188,9.0,0.34985547,-5.783125
4189,3.0,0.26501562,-3.754625
4190,5.0,0.36413867,-6.3994375
4191,2.0,0.35045508,-5.5129375
4192,3.0,0.41241016,-5.256375
4193,6.0,0.19777344,-3.8985625
4194,1.0,0.14318945,-0.675125
4195,8.0,0.23007227,-3.1764375
4196,7.0,0.16563086,-3.213125
4197,4.0,0.22278516,-4.4724375
4198,4.0,0.22197656,-4.3826875
4199,9.0,0.17110742,-3.1444375
4200,0.0,0.32287109,-2.40375
4201,9.0,0.27821289,-3.98975
4202,3.0,0.26988086,-3.72675
4203,0.0,0.24892187,-2.3585625
4204,5.0,0.22468359,-4.2766875
4205,5.0,0.24639063,-4.836125
4206,0.0,0.28037109,-3.8800625
4207,1.0,0.11387891,-0.82475
4208,0.0,0.34345898,-3.634875
4209,0.0,0.36414062,-3.597
4210,0.0,0.32834766,-1.8000625
4211,2.0,0.11356445,-1.707875
4212,7.0,0.093474609,-2.29
4213,0.0,0.15487695,-2.084875
4214,4.0,0.08493945300000001,-1.6044375
4215,5.0,0.10407031,-2.424125
4216,7.0,0.16586328,-4.110875
4217,7.0,0.08922460900000001,-2.2149375
4218,8.0,0.22306445,-2.1304375
4219,4.0,0.14301563,-3.3251875
4220,0.0,0.37326563,-4.7308125
4221,0.0,0.31025977,-2.604625
4222,3.0,0.29255078,-4.3645
4223,8.0,0.26711914,-3.2993125
4224,0.0,0.4079668,-3.6353125
4225,1.0,0.10687305,-0.574
4226,7.0,0.22213477,-4.2635625
4227,6.0,0.27263477,-4.8355625
4228,5.0,0.31027734,-5.6106875
4229,4.0,0.2355625,-5.174625
4230,3.0,0.23668945,-3.4695625
4231,4.0,0.18877148,-3.6405625
4232,1.0,0.14930469,-0.344
4233,2.0,0.28158594,-4.8255
4234,2.0,0.28799609,-4.1228125
4235,0.0,0.31291602,-3.3015625
4236,7.0,0.25172266,-5.077125
4237,4.0,0.18665039,-4.4296875
4238,3.0,0.24077734,-4.2138125
4239,0.0,0.18492578,-3.3076875
4240,8.0,0.24388867,-4.0931875
4241,4.0,0.16311133,-3.194
4242,0.0,0.26679102,-4.0938125
4243,7.0,0.15973242,-3.5840625
4244,4.0,0.19458984,-3.3660625
4245,9.0,0.18390039,-3.3836875
4246,4.0,0.23607227,-3.9830625
4247,1.0,0.10986133,-1.25375
4248,3.0,0.28167578,-3.8419375
4249,2.0,0.38253711,-4.640375
4250,3.0,0.35218555,-4.829875
4251,0.0,0.39617188,-4.6318125
4252,2.0,0.15877148,-2.7178125
4253,0.0,0.31989258,-1.6335625
4254,9.0,0.26767578,-4.910625
4255,3.0,0.25711914,-4.0904375
4256,6.0,0.29992578,-5.9721875
4257,0.0,0.26133203,-4.7173125
4258,1.0,0.12254492,-0.5324375
4259,1.0,0.11367188,-0.2075625
4260,3.0,0.22389453,-3.9030625
4261,2.0,0.18411523,-3.1863125
4262,7.0,0.18165039,-2.6295
4263,3.0,0.1943125,-3.39925
4264,0.0,0.22961328,-4.3941875
4265,4.0,0.13747656,-2.793375
4266,1.0,0.12725781,-0.9393125
4267,0.0,0.27303906,-3.471875
4268,2.0,0.13429297,-3.16725
4269,2.0,0.25813672,-5.1858125
4270,6.0,0.26198242,-4.4570625
4271,0.0,0.27155469,-3.040875
4272,1.0,0.14340234,-0.4580625
4273,3.0,0.19107617,-2.8655625
4274,9.0,0.15030469,-2.90425
4275,9.0,0.1854707,-3.49675
4276,9.0,0.19039258,-3.05225
4277,4.0,0.23004102,-4.380125
4278,8.0,0.28783594,-4.0601875
4279,0.0,0.38167773,-1.8676875
4280,2.0,0.36211133,-5.380375
4281,9.0,0.15643164,-2.609
4282,6.0,0.16823828,-3.0603125
4283,4.0,0.2129668,-4.0715
4284,1.0,0.1196875,-0.91925
4285,1.0,0.13744531,-0.3645625
4286,2.0,0.19598633,-3.6105625
4287,3.0,0.23113867,-2.8440625
4288,3.0,0.21091406,-3.474375
4289,1.0,0.19628125,-0.9126875
4290,7.0,0.1672168,-3.3611875
4291,6.0,0.38785547,-6.0408125
4292,2.0,0.28885156,-5.466625
4293,1.0,0.12369336,-0.511125
4294,7.0,0.22043555,-4.38875
4295,7.0,0.18387891,-3.7400625
4296,9.0,0.08916015599999999,-1.664875
4297,3.0,0.32567383,-4.7173125
4298,1.0,0.18658008,-1.3195
4299,7.0,0.35895312,-5.38
